Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Pkts,TotLen,Con Flow count,Conn Timedelta Min,Conn Timedelta Max,Conn Timedelta Mean,Conn Pkt Num Min,Conn Pkt Num Max,Conn Pkt Num Mean,Conn Pkt Num Tot,Conn Pkt Len Min,Conn Pkt Len Max,Conn Pkt Len Mean,Conn Pkt Len Tot,Conn-Rev Flow count,Conn-Rev Timedelta Min,Conn-Rev Timedelta Max,Conn-Rev Timedelta Mean,Conn-Rev Pkt Num Min,Conn-Rev Pkt Num Max,Conn-Rev Pkt Num Mean,Conn-Rev Pkt Num Tot,Conn-Rev Pkt Len Min,Conn-Rev Pkt Len Max,Conn-Rev Pkt Len Mean,Conn-Rev Pkt Len Tot,Time Flow count,Time Timedelta Min,Time Timedelta Max,Time Timedelta Mean,Time Pkt Num Min,Time Pkt Num Max,Time Pkt Num Mean,Time Pkt Num Tot,Time Pkt Len Min,Time Pkt Len Max,Time Pkt Len Mean,Time Pkt Len Tot,Time-Rev Flow count,Time-Rev Timedelta Min,Time-Rev Timedelta Max,Time-Rev Timedelta Mean,Time-Rev Pkt Num Min,Time-Rev Pkt Num Max,Time-Rev Pkt Num Mean,Time-Rev Pkt Num Tot,Time-Rev Pkt Len Min,Time-Rev Pkt Len Max,Time-Rev Pkt Len Mean,Time-Rev Pkt Len Tot,VPN
 23.235.44.143-131.202.240.150-443-59200-6, 23.235.44.143, 443, 131.202.240.150, 59200, 2015-01-04 13:38:20, 2, 0.0, 10, 0.0, 547.0, 61.111111111111114, 2, 3, 2.8, 28, 0.0, 0.0, 0.0, 0.0, 10, 0.0, 316.0, 62.666666666666664, 2, 21, 8.8, 88, 0.0, 7206.0, 1481.9, 14819.0, 2, 0.0, 0.0, 0.0, 2, 2, 2.0, 4, 0.0, 0.0, 0.0, 0.0, 3, 0.0, 0.0, 0.0, 10, 10, 10.0, 30, 709.0, 709.0, 709.0, 2127.0, 0
 23.235.44.143-131.202.240.150-443-59199-6, 23.235.44.143, 443, 131.202.240.150, 59199, 2015-01-04 13:38:20, 2, 0.0, 11, 0.0, 547.0, 55.0, 2, 3, 2.727272727272727, 30, 0.0, 0.0, 0.0, 0.0, 10, 0.0, 316.0, 62.666666666666664, 2, 21, 8.8, 88, 0.0, 7206.0, 1481.9, 14819.0, 3, 0.0, 0.0, 0.0, 2, 2, 2.0, 6, 0.0, 0.0, 0.0, 0.0, 3, 0.0, 0.0, 0.0, 10, 10, 10.0, 30, 709.0, 709.0, 709.0, 2127.0, 0
 131.202.240.150-74.125.226.24-36108-443-6, 131.202.240.150, 36108, 74.125.226.24, 443, 2015-01-04 13:38:25, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-74.125.22.188-60044-5228-6, 131.202.240.150, 60044, 74.125.22.188, 5228, 2015-01-04 13:38:32, 5, 0.0, 9, 90.0, 541.0, 180.125, 2, 6, 5.0, 45, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 5, 5, 5.0, 5, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.244.5-131.202.240.150-53-42919-6, 131.202.244.5, 53, 131.202.240.150, 42919, 2015-01-04 13:38:33, 2, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 31, 0.0, 415.0, 50.43333333333333, 2, 2, 2.0, 62, 250.0, 459.0, 317.61290322580646, 9846.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 318.0, 318.0, 318.0, 318.0, 0
 131.202.240.150-131.202.6.3-30070-53-17, 131.202.240.150, 30070, 131.202.6.3, 53, 2015-01-04 13:38:33, 2, 517.0, 26, 5.0, 426.0, 61.84, 2, 2, 2.0, 52, 253.0, 517.0, 295.5, 7683.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 517.0, 517.0, 517.0, 517.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.5-42919-53-6, 131.202.240.150, 42919, 131.202.244.5, 53, 2015-01-04 13:38:33, 8, 685.0, 32, 0.0, 415.0, 49.87096774193548, 2, 8, 2.1875, 70, 250.0, 685.0, 329.09375, 10531.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 8, 8, 8.0, 8, 685.0, 685.0, 685.0, 685.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-131.202.244.3-30070-53-17, 131.202.240.150, 30070, 131.202.244.3, 53, 2015-01-04 13:38:33, 2, 514.0, 44, 0.0, 426.0, 35.95348837209303, 2, 2, 2.0, 88, 183.0, 514.0, 343.8863636363636, 15131.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 514.0, 514.0, 514.0, 514.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49651-443-6, 131.202.240.150, 49651, 104.156.81.217, 443, 2015-01-04 13:38:33, 14, 3335.0, 27, 0.0, 260.0, 20.807692307692307, 2, 26, 10.25925925925926, 277, 0.0, 17812.0, 2865.777777777778, 77376.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 4, 0.0, 18.0, 6.666666666666667, 2, 14, 5.0, 20, 0.0, 3335.0, 833.75, 3335.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-54.237.222.80-33874-443-6, 131.202.240.150, 33874, 54.237.222.80, 443, 2015-01-04 13:38:33, 21, 5853.0, 1, 0, 0, 0.0, 21, 21, 21.0, 21, 5853.0, 5853.0, 5853.0, 5853.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 21, 21, 21.0, 21, 5853.0, 5853.0, 5853.0, 5853.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.5-30070-53-17, 131.202.240.150, 30070, 131.202.244.5, 53, 2015-01-04 13:38:33, 2, 511.0, 33, 0.0, 415.0, 48.3125, 2, 8, 2.1818181818181817, 72, 250.0, 685.0, 334.6060606060606, 11042.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 2, 0.0, 0.0, 0.0, 2, 8, 5.0, 10, 511.0, 685.0, 598.0, 1196.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-23.235.33.217-40474-443-6, 131.202.240.150, 40474, 23.235.33.217, 443, 2015-01-04 13:38:35, 16, 3083.0, 39, 2.0, 479.0, 40.71052631578947, 2, 27, 9.512820512820513, 371, 0.0, 7574.0, 1802.4871794871794, 70297.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 16, 16, 16.0, 16, 3083.0, 3083.0, 3083.0, 3083.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-131.202.244.5-24841-53-17, 131.202.240.150, 24841, 131.202.244.5, 53, 2015-01-04 13:38:35, 2, 332.0, 34, 0.0, 415.0, 46.90909090909091, 2, 8, 2.176470588235294, 74, 250.0, 685.0, 334.52941176470586, 11374.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 3, 0.0, 2.0, 1.0, 2, 8, 4.0, 12, 332.0, 685.0, 509.3333333333333, 1528.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-104.156.81.217-49651-443-6, 131.202.240.150, 49651, 104.156.81.217, 443, 2015-01-04 13:38:43, 2, 0.0, 28, 0.0, 260.0, 20.40740740740741, 2, 26, 9.964285714285714, 279, 0.0, 17812.0, 2763.4285714285716, 77376.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 4, 0.0, 18.0, 9.333333333333334, 2, 14, 5.0, 20, 0.0, 3335.0, 833.75, 3335.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-23.235.33.217-40474-443-6, 131.202.240.150, 40474, 23.235.33.217, 443, 2015-01-04 13:38:45, 2, 0.0, 40, 2.0, 479.0, 39.92307692307692, 2, 27, 9.325, 373, 0.0, 7574.0, 1757.425, 70297.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 2, 10.0, 10.0, 10.0, 2, 16, 9.0, 18, 0.0, 3083.0, 1541.5, 3083.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-131.202.243.255-138-138-17, 131.202.240.150, 138, 131.202.243.255, 138, 2015-01-04 13:38:54, 2, 382.0, 5, 174.0, 720.0, 391.75, 2, 4, 2.6, 13, 382.0, 805.0, 513.0, 2565.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 382.0, 382.0, 382.0, 382.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.6.3-46603-53-17, 131.202.240.150, 46603, 131.202.6.3, 53, 2015-01-04 13:39:03, 2, 270.0, 27, 5.0, 426.0, 60.61538461538461, 2, 2, 2.0, 54, 253.0, 517.0, 294.55555555555554, 7953.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 270.0, 270.0, 270.0, 270.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.5-46603-53-17, 131.202.240.150, 46603, 131.202.244.5, 53, 2015-01-04 13:39:03, 2, 318.0, 34, 0.0, 415.0, 46.81818181818182, 2, 8, 2.176470588235294, 74, 250.0, 685.0, 335.7647058823529, 11416.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 2, 28.0, 28.0, 28.0, 2, 2, 2.0, 4, 318.0, 332.0, 325.0, 650.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-131.202.244.3-46603-53-17, 131.202.240.150, 46603, 131.202.244.3, 53, 2015-01-04 13:39:03, 2, 318.0, 44, 0.0, 426.0, 35.93023255813954, 2, 2, 2.0, 88, 183.0, 514.0, 344.84090909090907, 15173.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 318.0, 318.0, 318.0, 318.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.33.217-40475-443-6, 131.202.240.150, 40475, 23.235.33.217, 443, 2015-01-04 13:39:03, 14, 3335.0, 40, 2.0, 479.0, 40.12820512820513, 2, 27, 9.275, 371, 0.0, 7574.0, 1769.3, 70772.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 3, 10.0, 18.0, 14.0, 2, 16, 10.666666666666666, 32, 0.0, 3335.0, 2139.3333333333335, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-23.235.33.217-40476-443-6, 131.202.240.150, 40476, 23.235.33.217, 443, 2015-01-04 13:39:05, 16, 3083.0, 41, 2.0, 479.0, 39.175, 2, 27, 9.439024390243903, 387, 0.0, 7574.0, 1801.341463414634, 73855.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 3, 2.0, 18.0, 10.0, 2, 16, 10.666666666666666, 32, 0.0, 3335.0, 2139.3333333333335, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-23.235.33.217-40475-443-6, 131.202.240.150, 40475, 23.235.33.217, 443, 2015-01-04 13:39:13, 2, 0.0, 42, 2.0, 479.0, 38.41463414634146, 2, 27, 9.261904761904763, 389, 0.0, 7574.0, 1758.452380952381, 73855.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 4, 2.0, 18.0, 9.333333333333334, 2, 16, 8.5, 34, 0.0, 3335.0, 1604.5, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-23.235.33.217-40476-443-6, 131.202.240.150, 40476, 23.235.33.217, 443, 2015-01-04 13:39:15, 2, 0.0, 43, 2.0, 479.0, 37.54761904761905, 2, 27, 9.093023255813954, 391, 0.0, 7574.0, 1717.5581395348838, 73855.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 4, 2.0, 8.0, 4.0, 2, 16, 8.5, 34, 0.0, 3335.0, 1604.5, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-23.235.33.217-40477-443-6, 131.202.240.150, 40477, 23.235.33.217, 443, 2015-01-04 13:39:33, 14, 3335.0, 44, 2.0, 479.0, 37.093023255813954, 2, 27, 9.204545454545455, 405, 0.0, 7574.0, 1754.3181818181818, 77190.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 4, 2.0, 18.0, 9.333333333333334, 2, 16, 8.5, 34, 0.0, 3335.0, 1604.5, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-23.235.33.217-40478-443-6, 131.202.240.150, 40478, 23.235.33.217, 443, 2015-01-04 13:39:35, 16, 3083.0, 45, 2.0, 479.0, 36.29545454545455, 2, 27, 9.355555555555556, 421, 0.0, 7574.0, 1783.8444444444444, 80273.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 4, 2.0, 18.0, 7.333333333333333, 2, 16, 8.5, 34, 0.0, 3335.0, 1604.5, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 8.6.0.1-8.0.6.4-0-0-0, 8.6.0.1, 0, 8.0.6.4, 0, 2015-01-04 13:39:36, 4, 0.0, 7, 114.0, 486.0, 239.0, 2, 4, 2.857142857142857, 20, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-54.237.222.80-33874-443-6, 131.202.240.150, 33874, 54.237.222.80, 443, 2015-01-04 13:39:38, 2, 0.0, 2, 65.0, 65.0, 65.0, 2, 21, 11.5, 23, 0.0, 5853.0, 2926.5, 5853.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.33.217-40477-443-6, 131.202.240.150, 40477, 23.235.33.217, 443, 2015-01-04 13:39:44, 2, 0.0, 45, 2.0, 479.0, 36.04545454545455, 2, 27, 9.355555555555556, 421, 0.0, 7574.0, 1783.8444444444444, 80273.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 4, 2.0, 18.0, 9.666666666666666, 2, 16, 8.5, 34, 0.0, 3335.0, 1604.5, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-23.235.33.217-40478-443-6, 131.202.240.150, 40478, 23.235.33.217, 443, 2015-01-04 13:39:45, 2, 0.0, 46, 1.0, 479.0, 35.266666666666666, 2, 27, 9.195652173913043, 423, 0.0, 7574.0, 1745.0652173913043, 80273.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 4, 1.0, 9.0, 4.0, 2, 16, 8.5, 34, 0.0, 3335.0, 1604.5, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-173.194.123.70-42910-443-6, 131.202.240.150, 42910, 173.194.123.70, 443, 2015-01-04 13:39:58, 2, 0.0, 3, 105.0, 135.0, 120.0, 2, 62, 24.0, 72, 0.0, 12507.0, 4190.0, 12570.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-209.148.205.35-56578-443-6, 131.202.240.150, 56578, 209.148.205.35, 443, 2015-01-04 13:40:03, 6617, 20725620.0, 5, 120.0, 358.0, 189.5, 5, 7572, 3222.0, 16110, 0.0, 23791104.0, 10412243.4, 52061217.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 27.0, 27.0, 27.0, 27.0, 1, 0, 0, 0.0, 6617, 6617, 6617.0, 6617, 20725620.0, 20725620.0, 20725620.0, 20725620.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 27.0, 27.0, 27.0, 27.0, 0
 131.202.240.150-131.202.6.3-24503-53-17, 131.202.240.150, 24503, 131.202.6.3, 53, 2015-01-04 13:40:04, 2, 270.0, 27, 5.0, 426.0, 61.76923076923077, 2, 2, 2.0, 54, 253.0, 517.0, 294.3333333333333, 7947.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 270.0, 270.0, 270.0, 270.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.33.217-40479-443-6, 131.202.240.150, 40479, 23.235.33.217, 443, 2015-01-04 13:40:04, 14, 3335.0, 47, 1.0, 479.0, 34.91304347826087, 2, 27, 9.297872340425531, 437, 0.0, 7574.0, 1778.8936170212767, 83608.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 4, 1.0, 19.0, 9.666666666666666, 2, 16, 8.5, 34, 0.0, 3335.0, 1604.5, 6418.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-131.202.244.5-24503-53-17, 131.202.240.150, 24503, 131.202.244.5, 53, 2015-01-04 13:40:04, 2, 318.0, 35, 0.0, 415.0, 47.23529411764706, 2, 8, 2.1714285714285713, 76, 250.0, 685.0, 335.25714285714287, 11734.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 318.0, 318.0, 318.0, 318.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-131.202.244.3-24503-53-17, 131.202.240.150, 24503, 131.202.244.3, 53, 2015-01-04 13:40:04, 2, 318.0, 45, 0.0, 426.0, 36.5, 2, 2, 2.0, 90, 183.0, 514.0, 344.24444444444447, 15491.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 318.0, 318.0, 318.0, 318.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.6.3-43340-53-17, 131.202.240.150, 43340, 131.202.6.3, 53, 2015-01-04 13:40:05, 2, 284.0, 28, 1.0, 426.0, 59.51851851851852, 2, 2, 2.0, 56, 253.0, 517.0, 293.9642857142857, 8231.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1.0, 1.0, 1.0, 2, 2, 2.0, 4, 270.0, 284.0, 277.0, 554.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49658-443-6, 131.202.240.150, 49658, 104.156.81.217, 443, 2015-01-04 13:40:05, 16, 3084.0, 29, 0.0, 260.0, 22.607142857142858, 2, 26, 10.172413793103448, 295, 0.0, 17812.0, 2774.4827586206898, 80460.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 16, 16, 16.0, 16, 3084.0, 3084.0, 3084.0, 3084.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-23.203.88.184-33049-443-6, 131.202.240.150, 33049, 23.203.88.184, 443, 2015-01-04 13:40:05, 10, 2740.0, 11, 105.0, 426.0, 154.7, 10, 29, 14.636363636363637, 161, 2676.0, 12602.0, 5327.818181818182, 58606.0, 2, 0.0, 0.0, 0.0, 2, 2, 2.0, 4, 53.0, 53.0, 53.0, 106.0, 1, 0, 0, 0.0, 10, 10, 10.0, 10, 2740.0, 2740.0, 2740.0, 2740.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-199.127.194.209-36725-443-6, 131.202.240.150, 36725, 199.127.194.209, 443, 2015-01-04 13:40:07, 31, 13519.0, 3, 0.0, 124.0, 62.0, 17, 61, 36.333333333333336, 109, 4657.0, 28084.0, 15420.0, 46260.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 1, 0, 0, 0.0, 31, 31, 31.0, 31, 13519.0, 13519.0, 13519.0, 13519.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 0
 131.202.240.150-23.235.33.217-40479-443-6, 131.202.240.150, 40479, 23.235.33.217, 443, 2015-01-04 13:40:14, 2, 0.0, 47, 1.0, 479.0, 34.91304347826087, 2, 27, 9.0, 423, 0.0, 7574.0, 1718.0425531914893, 80748.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 3, 10.0, 19.0, 14.5, 2, 14, 6.0, 18, 0.0, 3335.0, 1111.6666666666667, 3335.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-173.194.123.121-59317-443-6, 131.202.240.150, 59317, 173.194.123.121, 443, 2015-01-04 13:40:15, 8, 63.0, 3, 3.0, 132.0, 67.5, 8, 32, 19.666666666666668, 59, 63.0, 5336.0, 3343.0, 10029.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 8, 8, 8.0, 8, 63.0, 63.0, 63.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49658-443-6, 131.202.240.150, 49658, 104.156.81.217, 443, 2015-01-04 13:40:15, 2, 0.0, 30, 0.0, 260.0, 22.17241379310345, 2, 26, 9.9, 297, 0.0, 17812.0, 2682.0, 80460.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 2, 10.0, 10.0, 10.0, 2, 16, 9.0, 18, 0.0, 3084.0, 1542.0, 3084.0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-74.125.226.25-43962-443-6, 131.202.240.150, 43962, 74.125.226.25, 443, 2015-01-04 13:40:16, 8, 63.0, 2, 136.0, 136.0, 136.0, 8, 36, 22.0, 44, 63.0, 8002.0, 4032.5, 8065.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 8, 8, 8.0, 8, 63.0, 63.0, 63.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-72.21.91.187-58250-443-6, 131.202.240.150, 58250, 72.21.91.187, 443, 2015-01-04 13:40:16, 6, 31.0, 24, 0.0, 431.0, 67.26086956521739, 2, 23, 11.916666666666666, 286, 0.0, 6844.0, 3077.7083333333335, 73865.0, 9, 0.0, 615.0, 156.875, 3, 4, 3.111111111111111, 28, 31.0, 31.0, 31.0, 279.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 31.0, 31.0, 31.0, 31.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-64.233.171.155-46606-443-6, 131.202.240.150, 46606, 64.233.171.155, 443, 2015-01-04 13:40:16, 8, 63.0, 2, 136.0, 136.0, 136.0, 8, 23, 15.5, 31, 63.0, 1617.0, 840.0, 1680.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 8, 8, 8.0, 8, 63.0, 63.0, 63.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-216.58.219.238-48804-443-6, 131.202.240.150, 48804, 216.58.219.238, 443, 2015-01-04 13:40:16, 8, 63.0, 3, 136.0, 1051.0, 593.5, 8, 71, 37.0, 111, 63.0, 24502.0, 9953.0, 29859.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 8, 8, 8.0, 8, 63.0, 63.0, 63.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 184.105.165.135-131.202.240.150-0-0-0, 184.105.165.135, 0, 131.202.240.150, 0, 2015-01-04 13:40:17, 4, 0.0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-173.194.123.123-53191-443-6, 131.202.240.150, 53191, 173.194.123.123, 443, 2015-01-04 13:40:18, 8, 63.0, 3, 0.0, 137.0, 68.5, 8, 125, 50.666666666666664, 152, 63.0, 81493.0, 28725.666666666668, 86177.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 8, 8, 8.0, 8, 63.0, 63.0, 63.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
